,GEO_ID,NAME,H016H001,H016H002,H016H003,H016H004,H016H005,H016H006,H016H007,H016H008,H016H009,H016H010,H016H011,H016H012,H016H013,H016H014,H016H015,H016H016,H016H017
0,id,Geographic Area Name,Total,Total!!Owner occupied,Total!!Owner occupied!!1-person household,Total!!Owner occupied!!2-person household,Total!!Owner occupied!!3-person household,Total!!Owner occupied!!4-person household,Total!!Owner occupied!!5-person household,Total!!Owner occupied!!6-person household,Total!!Owner occupied!!7-or-more-person household,Total!!Renter occupied,Total!!Renter occupied!!1-person household,Total!!Renter occupied!!2-person household,Total!!Renter occupied!!3-person household,Total!!Renter occupied!!4-person household,Total!!Renter occupied!!5-person household,Total!!Renter occupied!!6-person household,Total!!Renter occupied!!7-or-more-person household
1359,8710000US3613786,"ZCTA5 13786, New York",5,3,0,2,1,0,0,0,0,2,1,0,0,0,0,0,1
1360,8710000US3613787,"ZCTA5 13787, New York",10,8,0,3,4,1,0,0,0,2,0,1,0,1,0,0,0
1361,8710000US3613788,"ZCTA5 13788, New York",8,5,0,2,0,2,1,0,0,3,0,2,0,0,1,0,0
1362,8710000US3613790,"ZCTA5 13790, New York",198,54,11,19,11,10,1,1,1,144,44,27,25,17,14,10,7
1363,8710000US3613794,"ZCTA5 13794, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,8710000US3613795,"ZCTA5 13795, New York",19,9,2,4,0,3,0,0,0,10,2,3,2,2,0,0,1
1365,8710000US3613796,"ZCTA5 13796, New York",7,4,1,1,1,0,1,0,0,3,0,2,1,0,0,0,0
1366,8710000US3613797,"ZCTA5 13797, New York",3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1367,8710000US3613801,"ZCTA5 13801, New York",11,7,3,2,0,2,0,0,0,4,0,2,1,0,0,0,1
1368,8710000US3613802,"ZCTA5 13802, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,8710000US3613803,"ZCTA5 13803, New York",18,9,4,3,1,1,0,0,0,9,0,4,3,0,1,0,1
1370,8710000US3613804,"ZCTA5 13804, New York",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,8710000US3613806,"ZCTA5 13806, New York",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1372,8710000US3613807,"ZCTA5 13807, New York",4,2,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0
1373,8710000US3613808,"ZCTA5 13808, New York",12,7,2,1,1,1,2,0,0,5,2,0,1,1,0,1,0
1374,8710000US3613809,"ZCTA5 13809, New York",9,5,3,1,1,0,0,0,0,4,0,1,1,1,1,0,0
1375,8710000US3613810,"ZCTA5 13810, New York",7,6,1,3,0,0,0,0,2,1,0,0,0,0,1,0,0
1376,8710000US3613811,"ZCTA5 13811, New York",19,13,0,7,2,2,1,1,0,6,2,0,2,1,0,1,0
1377,8710000US3613812,"ZCTA5 13812, New York",7,7,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0
1378,8710000US3613813,"ZCTA5 13813, New York",4,3,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0
1379,8710000US3613815,"ZCTA5 13815, New York",95,40,11,18,4,5,1,1,0,55,18,17,9,5,5,1,0
1380,8710000US3613820,"ZCTA5 13820, New York",224,74,20,18,19,10,4,3,0,150,44,38,31,20,10,3,4
1381,8710000US3613825,"ZCTA5 13825, New York",23,14,3,6,2,2,1,0,0,9,2,2,4,0,0,0,1
1382,8710000US3613826,"ZCTA5 13826, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1383,8710000US3613827,"ZCTA5 13827, New York",58,23,3,7,3,6,4,0,0,35,12,11,4,5,2,1,0
1384,8710000US3613830,"ZCTA5 13830, New York",18,10,2,1,3,2,1,0,1,8,0,3,3,0,1,1,0
1385,8710000US3613832,"ZCTA5 13832, New York",3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1386,8710000US3613833,"ZCTA5 13833, New York",15,10,1,2,3,3,0,0,1,5,0,3,2,0,0,0,0
1387,8710000US3613834,"ZCTA5 13834, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,8710000US3613835,"ZCTA5 13835, New York",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,8710000US3613838,"ZCTA5 13838, New York",28,10,3,2,2,2,0,1,0,18,5,4,3,1,4,1,0
1390,8710000US3613839,"ZCTA5 13839, New York",8,5,2,2,1,0,0,0,0,3,1,0,0,1,1,0,0
1391,8710000US3613841,"ZCTA5 13841, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,8710000US3613842,"ZCTA5 13842, New York",8,6,1,3,2,0,0,0,0,2,0,0,0,2,0,0,0
1393,8710000US3613843,"ZCTA5 13843, New York",9,8,1,3,1,2,0,1,0,1,0,1,0,0,0,0,0
1394,8710000US3613844,"ZCTA5 13844, New York",3,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1395,8710000US3613845,"ZCTA5 13845, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,8710000US3613846,"ZCTA5 13846, New York",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1397,8710000US3613847,"ZCTA5 13847, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,8710000US3613849,"ZCTA5 13849, New York",28,19,5,4,5,3,0,2,0,9,4,2,1,1,1,0,0
1399,8710000US3613850,"ZCTA5 13850, New York",115,69,19,19,9,15,6,0,1,46,14,16,4,12,0,0,0
1400,8710000US3613856,"ZCTA5 13856, New York",50,24,4,2,11,3,4,0,0,26,7,7,6,4,0,2,0
1401,8710000US3613859,"ZCTA5 13859, New York",3,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0
1402,8710000US3613860,"ZCTA5 13860, New York",3,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1403,8710000US3613861,"ZCTA5 13861, New York",4,2,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0
1404,8710000US3613862,"ZCTA5 13862, New York",13,7,2,1,0,2,1,1,0,6,1,1,1,1,1,0,1
1405,8710000US3613863,"ZCTA5 13863, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1406,8710000US3613864,"ZCTA5 13864, New York",6,5,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0
1407,8710000US3613865,"ZCTA5 13865, New York",17,14,0,5,2,6,0,0,1,3,0,0,1,2,0,0,0
1408,8710000US3613901,"ZCTA5 13901, New York",237,53,11,14,9,11,4,2,2,184,67,41,28,25,10,6,7
1409,8710000US3613902,"ZCTA5 13902, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,8710000US3613903,"ZCTA5 13903, New York",237,77,15,16,16,16,11,2,1,160,33,31,35,30,17,5,9
1411,8710000US3613904,"ZCTA5 13904, New York",104,26,9,6,6,4,1,0,0,78,18,16,13,11,8,9,3
1412,8710000US3613905,"ZCTA5 13905, New York",484,102,23,28,21,17,5,4,4,382,106,113,68,45,30,11,9
1413,8710000US3614001,"ZCTA5 14001, New York",21,15,1,7,3,3,1,0,0,6,2,3,1,0,0,0,0
1414,8710000US3614004,"ZCTA5 14004, New York",14,10,2,3,3,1,1,0,0,4,1,1,1,0,1,0,0
1415,8710000US3614005,"ZCTA5 14005, New York",6,0,0,0,0,0,0,0,0,6,1,0,3,0,0,2,0
1416,8710000US3614006,"ZCTA5 14006, New York",54,36,12,9,3,8,0,2,2,18,8,3,6,1,0,0,0
1417,8710000US3614008,"ZCTA5 14008, New York",9,2,0,0,0,0,0,1,1,7,0,0,1,2,0,3,1
1418,8710000US3614009,"ZCTA5 14009, New York",16,4,1,2,0,0,0,0,1,12,4,3,3,1,0,1,0
1419,8710000US3614011,"ZCTA5 14011, New York",19,10,1,2,5,1,0,0,1,9,2,2,2,1,2,0,0
1420,8710000US3614012,"ZCTA5 14012, New York",16,9,1,2,0,3,0,1,2,7,0,1,1,0,2,0,3
1421,8710000US3614013,"ZCTA5 14013, New York",8,5,0,1,2,0,0,2,0,3,0,1,0,0,2,0,0
1422,8710000US3614020,"ZCTA5 14020, New York",148,38,4,12,5,11,2,3,1,110,23,30,19,18,11,2,7
1423,8710000US3614024,"ZCTA5 14024, New York",3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0
1424,8710000US3614025,"ZCTA5 14025, New York",5,4,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0
1425,8710000US3614026,"ZCTA5 14026, New York",4,3,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
1426,8710000US3614028,"ZCTA5 14028, New York",6,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1
1427,8710000US3614030,"ZCTA5 14030, New York",3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1428,8710000US3614031,"ZCTA5 14031, New York",24,18,1,6,4,4,3,0,0,6,4,2,0,0,0,0,0
1429,8710000US3614032,"ZCTA5 14032, New York",26,24,3,2,5,8,1,4,1,2,0,0,1,1,0,0,0
1430,8710000US3614033,"ZCTA5 14033, New York",6,6,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
1431,8710000US3614034,"ZCTA5 14034, New York",4,1,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0
1432,8710000US3614035,"ZCTA5 14035, New York",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1433,8710000US3614036,"ZCTA5 14036, New York",15,8,0,1,4,2,0,0,1,7,2,1,1,1,2,0,0
1434,8710000US3614037,"ZCTA5 14037, New York",2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
1435,8710000US3614039,"ZCTA5 14039, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,8710000US3614040,"ZCTA5 14040, New York",2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1437,8710000US3614041,"ZCTA5 14041, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,8710000US3614042,"ZCTA5 14042, New York",12,7,2,3,0,1,1,0,0,5,0,2,0,0,3,0,0
1439,8710000US3614043,"ZCTA5 14043, New York",109,45,5,10,8,13,6,2,1,64,24,14,12,6,6,1,1
1440,8710000US3614047,"ZCTA5 14047, New York",28,24,4,10,3,2,5,0,0,4,1,0,2,1,0,0,0
1441,8710000US3614048,"ZCTA5 14048, New York",1102,333,53,100,60,61,33,14,12,769,201,183,154,119,64,30,18
1442,8710000US3614051,"ZCTA5 14051, New York",84,62,5,10,13,22,10,1,1,22,0,6,9,4,2,1,0
1443,8710000US3614052,"ZCTA5 14052, New York",35,18,2,8,2,6,0,0,0,17,6,6,3,2,0,0,0
1444,8710000US3614054,"ZCTA5 14054, New York",8,1,0,1,0,0,0,0,0,7,0,0,0,4,2,0,1
1445,8710000US3614055,"ZCTA5 14055, New York",3,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1
1446,8710000US3614057,"ZCTA5 14057, New York",34,17,1,10,0,6,0,0,0,17,2,4,1,6,0,2,2
1447,8710000US3614058,"ZCTA5 14058, New York",58,11,3,0,1,4,3,0,0,47,2,7,7,11,13,6,1
1448,8710000US3614059,"ZCTA5 14059, New York",14,11,2,5,2,1,1,0,0,3,1,1,1,0,0,0,0
1449,8710000US3614060,"ZCTA5 14060, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,8710000US3614061,"ZCTA5 14061, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,8710000US3614062,"ZCTA5 14062, New York",11,6,1,2,0,3,0,0,0,5,4,1,0,0,0,0,0
1452,8710000US3614063,"ZCTA5 14063, New York",155,53,4,24,6,14,3,1,1,102,29,29,25,10,4,4,1
1453,8710000US3614065,"ZCTA5 14065, New York",2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1454,8710000US3614066,"ZCTA5 14066, New York",4,1,0,0,1,0,0,0,0,3,1,1,0,1,0,0,0
1455,8710000US3614067,"ZCTA5 14067, New York",18,12,3,1,2,1,4,0,1,6,1,2,1,2,0,0,0
1456,8710000US3614068,"ZCTA5 14068, New York",25,15,1,3,3,4,3,1,0,10,4,3,1,1,1,0,0
1457,8710000US3614069,"ZCTA5 14069, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1458,8710000US3614070,"ZCTA5 14070, New York",27,8,2,1,0,5,0,0,0,19,5,2,5,3,0,4,0
1459,8710000US3614072,"ZCTA5 14072, New York",112,74,9,23,14,18,7,2,1,38,11,15,5,5,1,0,1
1460,8710000US3614075,"ZCTA5 14075, New York",235,140,18,45,19,41,10,4,3,95,35,30,20,6,2,2,0
1461,8710000US3614080,"ZCTA5 14080, New York",6,1,1,0,0,0,0,0,0,5,2,0,1,0,1,0,1
1462,8710000US3614081,"ZCTA5 14081, New York",16,10,3,3,0,1,1,0,2,6,1,1,0,0,3,1,0
1463,8710000US3614082,"ZCTA5 14082, New York",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1464,8710000US3614085,"ZCTA5 14085, New York",29,28,2,6,7,8,4,1,0,1,0,0,1,0,0,0,0
1465,8710000US3614086,"ZCTA5 14086, New York",104,76,4,19,19,21,11,2,0,28,10,3,8,7,0,0,0
1466,8710000US3614091,"ZCTA5 14091, New York",8,5,1,1,0,0,1,0,2,3,2,0,1,0,0,0,0
1467,8710000US3614092,"ZCTA5 14092, New York",47,30,6,12,4,3,3,2,0,17,7,5,1,1,2,0,1
1468,8710000US3614094,"ZCTA5 14094, New York",375,145,26,42,24,23,21,6,3,230,86,47,35,39,15,4,4
1469,8710000US3614098,"ZCTA5 14098, New York",13,6,0,1,2,0,1,1,1,7,1,1,2,0,2,1,0
1470,8710000US3614101,"ZCTA5 14101, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,8710000US3614102,"ZCTA5 14102, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,8710000US3614103,"ZCTA5 14103, New York",106,47,5,16,11,11,2,2,0,59,12,19,12,8,2,4,2
1473,8710000US3614105,"ZCTA5 14105, New York",18,9,2,2,0,1,3,0,1,9,2,2,2,2,0,0,1
1474,8710000US3614108,"ZCTA5 14108, New York",21,17,2,5,6,2,2,0,0,4,0,1,2,1,0,0,0
1475,8710000US3614109,"ZCTA5 14109, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,8710000US3614111,"ZCTA5 14111, New York",31,12,2,3,1,3,2,1,0,19,5,5,3,3,2,1,0
1477,8710000US3614112,"ZCTA5 14112, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1478,8710000US3614113,"ZCTA5 14113, New York",2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1479,8710000US3614120,"ZCTA5 14120, New York",210,107,13,36,22,23,7,5,1,103,54,27,13,5,4,0,0
1480,8710000US3614125,"ZCTA5 14125, New York",28,11,0,2,2,3,2,2,0,17,1,2,7,3,1,1,2
1481,8710000US3614126,"ZCTA5 14126, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,8710000US3614127,"ZCTA5 14127, New York",137,89,17,30,14,17,8,3,0,48,16,11,9,8,3,1,0
1483,8710000US3614129,"ZCTA5 14129, New York",6,3,0,2,0,0,0,1,0,3,0,0,2,0,1,0,0
1484,8710000US3614130,"ZCTA5 14130, New York",2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1485,8710000US3614131,"ZCTA5 14131, New York",22,15,2,4,3,3,1,2,0,7,1,2,0,0,2,0,2
1486,8710000US3614132,"ZCTA5 14132, New York",27,24,7,10,3,1,1,1,1,3,1,1,1,0,0,0,0
1487,8710000US3614134,"ZCTA5 14134, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,8710000US3614135,"ZCTA5 14135, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,8710000US3614136,"ZCTA5 14136, New York",22,15,5,4,0,3,2,0,1,7,4,0,1,0,0,2,0
1490,8710000US3614138,"ZCTA5 14138, New York",5,3,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1
1491,8710000US3614139,"ZCTA5 14139, New York",4,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0
1492,8710000US3614141,"ZCTA5 14141, New York",22,12,3,4,2,1,2,0,0,10,4,3,2,0,1,0,0
1493,8710000US3614143,"ZCTA5 14143, New York",3,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1
1494,8710000US3614145,"ZCTA5 14145, New York",7,5,1,1,0,1,0,1,1,2,1,0,0,1,0,0,0
1495,8710000US3614150,"ZCTA5 14150, New York",290,136,20,43,30,24,12,6,1,154,48,43,22,21,11,7,2
1496,8710000US3614167,"ZCTA5 14167, New York",11,1,0,0,0,1,0,0,0,10,3,2,1,3,0,1,0
1497,8710000US3614168,"ZCTA5 14168, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,8710000US3614169,"ZCTA5 14169, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,8710000US3614170,"ZCTA5 14170, New York",9,8,1,2,3,2,0,0,0,1,0,0,0,0,0,0,1
1500,8710000US3614171,"ZCTA5 14171, New York",5,2,1,1,0,0,0,0,0,3,1,1,0,1,0,0,0
1501,8710000US3614172,"ZCTA5 14172, New York",15,4,1,2,0,1,0,0,0,11,4,1,2,0,3,1,0
1502,8710000US3614173,"ZCTA5 14173, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,8710000US3614174,"ZCTA5 14174, New York",21,15,2,4,3,3,2,1,0,6,1,1,3,1,0,0,0
1504,8710000US3614201,"ZCTA5 14201, New York",1780,245,69,74,44,27,23,3,5,1535,631,361,230,167,87,34,25
1505,8710000US3614202,"ZCTA5 14202, New York",254,9,5,4,0,0,0,0,0,245,97,59,37,35,15,2,0
1506,8710000US3614203,"ZCTA5 14203, New York",45,1,1,0,0,0,0,0,0,44,14,11,8,9,1,0,1
1507,8710000US3614204,"ZCTA5 14204, New York",288,77,26,14,13,10,13,1,0,211,86,44,24,33,15,4,5
1508,8710000US3614206,"ZCTA5 14206, New York",256,91,24,17,22,16,4,5,3,165,37,43,29,24,24,4,4
1509,8710000US3614207,"ZCTA5 14207, New York",1390,283,42,46,58,67,42,13,15,1107,228,235,201,195,141,60,47
1510,8710000US3614208,"ZCTA5 14208, New York",65,17,3,1,5,4,4,0,0,48,14,10,7,4,10,2,1
1511,8710000US3614209,"ZCTA5 14209, New York",161,27,9,9,3,3,1,2,0,134,55,28,26,11,7,5,2
1512,8710000US3614210,"ZCTA5 14210, New York",394,127,19,35,27,24,16,4,2,267,66,56,57,47,21,11,9
1513,8710000US3614211,"ZCTA5 14211, New York",252,76,17,20,12,13,8,2,4,176,43,41,30,27,25,5,5
1514,8710000US3614212,"ZCTA5 14212, New York",97,32,11,11,4,4,0,0,2,65,28,17,8,2,5,1,4
1515,8710000US3614213,"ZCTA5 14213, New York",2244,517,107,108,112,83,60,27,20,1727,426,417,333,248,170,78,55
1516,8710000US3614214,"ZCTA5 14214, New York",261,80,14,21,24,12,5,3,1,181,61,48,30,23,10,7,2
1517,8710000US3614215,"ZCTA5 14215, New York",391,150,29,34,27,31,21,6,2,241,55,60,53,44,19,7,3
1518,8710000US3614216,"ZCTA5 14216, New York",523,161,17,49,38,33,18,4,2,362,117,99,71,48,14,10,3
1519,8710000US3614217,"ZCTA5 14217, New York",216,108,27,25,19,25,9,2,1,108,35,36,23,8,5,1,0
1520,8710000US3614218,"ZCTA5 14218, New York",467,157,32,42,35,28,12,3,5,310,119,68,58,39,12,10,4
1521,8710000US3614219,"ZCTA5 14219, New York",103,60,17,12,15,11,2,1,2,43,13,13,6,8,2,0,1
1522,8710000US3614220,"ZCTA5 14220, New York",522,226,36,59,47,47,24,9,4,296,71,68,56,62,28,6,5
1523,8710000US3614221,"ZCTA5 14221, New York",289,169,23,50,34,35,19,6,2,120,49,39,10,13,7,2,0
1524,8710000US3614222,"ZCTA5 14222, New York",327,46,9,15,7,10,5,0,0,281,168,76,17,13,2,4,1
1525,8710000US3614223,"ZCTA5 14223, New York",155,94,22,22,16,20,11,3,0,61,20,12,10,8,8,3,0
1526,8710000US3614224,"ZCTA5 14224, New York",179,101,15,31,16,22,9,4,4,78,30,20,13,9,4,2,0
1527,8710000US3614225,"ZCTA5 14225, New York",211,105,24,30,22,16,9,4,0,106,19,31,23,15,12,5,1
1528,8710000US3614226,"ZCTA5 14226, New York",199,114,14,35,15,26,16,7,1,85,25,29,17,10,3,0,1
1529,8710000US3614227,"ZCTA5 14227, New York",112,38,6,15,5,7,3,2,0,74,23,26,10,10,5,0,0
1530,8710000US3614228,"ZCTA5 14228, New York",180,50,16,13,5,9,6,1,0,130,40,31,23,18,13,4,1
1531,8710000US3614261,"ZCTA5 14261, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,8710000US3614301,"ZCTA5 14301, New York",189,47,8,13,4,16,2,2,2,142,57,38,25,12,5,5,0
1533,8710000US3614302,"ZCTA5 14302, New York",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,8710000US3614303,"ZCTA5 14303, New York",89,29,11,7,5,3,2,1,0,60,15,18,8,8,5,3,3
1535,8710000US3614304,"ZCTA5 14304, New York",172,96,25,27,18,18,5,1,2,76,29,20,12,10,4,1,0
1536,8710000US3614305,"ZCTA5 14305, New York",150,61,15,17,9,10,7,1,2,89,23,21,16,12,8,4,5
1537,8710000US3614411,"ZCTA5 14411, New York",138,65,7,15,10,11,17,4,1,73,12,12,20,11,10,5,3
1538,8710000US3614414,"ZCTA5 14414, New York",48,22,2,10,8,1,1,0,0,26,6,6,2,6,4,1,1
1539,8710000US3614415,"ZCTA5 14415, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,8710000US3614416,"ZCTA5 14416, New York",16,8,3,1,1,2,0,0,1,8,2,3,2,1,0,0,0
1541,8710000US3614418,"ZCTA5 14418, New York",2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1542,8710000US3614420,"ZCTA5 14420, New York",184,95,10,27,18,28,7,4,1,89,18,23,23,15,7,1,2
1543,8710000US3614422,"ZCTA5 14422, New York",16,3,0,2,1,0,0,0,0,13,4,3,1,0,3,2,0
1544,8710000US3614423,"ZCTA5 14423, New York",24,13,1,4,4,2,2,0,0,11,3,1,3,2,1,1,0
1545,8710000US3614424,"ZCTA5 14424, New York",131,43,6,11,10,10,5,1,0,88,22,27,18,10,7,2,2
1546,8710000US3614425,"ZCTA5 14425, New York",92,53,13,12,12,9,3,3,1,39,5,10,7,12,2,3,0
1547,8710000US3614427,"ZCTA5 14427, New York",7,2,1,0,1,0,0,0,0,5,2,0,1,0,0,2,0
1548,8710000US3614428,"ZCTA5 14428, New York",33,22,3,6,6,5,0,1,1,11,1,3,1,3,3,0,0
1549,8710000US3614432,"ZCTA5 14432, New York",44,15,3,3,3,3,1,1,1,29,7,6,6,4,3,1,2
1550,8710000US3614433,"ZCTA5 14433, New York",32,19,0,4,4,3,3,3,2,13,1,2,4,3,2,0,1
1551,8710000US3614435,"ZCTA5 14435, New York",6,4,0,1,2,1,0,0,0,2,0,1,0,1,0,0,0
1552,8710000US3614437,"ZCTA5 14437, New York",45,15,2,2,1,2,2,2,4,30,9,3,7,4,4,2,1
1553,8710000US3614441,"ZCTA5 14441, New York",7,2,0,0,0,1,1,0,0,5,0,0,0,3,1,0,1
1554,8710000US3614445,"ZCTA5 14445, New York",107,43,6,8,12,10,6,0,1,64,11,21,9,12,8,2,1
1555,8710000US3614450,"ZCTA5 14450, New York",250,156,22,41,36,38,11,4,4,94,28,28,17,10,7,3,1
1556,8710000US3614454,"ZCTA5 14454, New York",55,13,1,2,3,6,1,0,0,42,13,8,2,12,3,3,1
1557,8710000US3614456,"ZCTA5 14456, New York",562,125,11,35,27,26,15,7,4,437,123,105,89,56,35,19,10
1558,8710000US3614462,"ZCTA5 14462, New York",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1559,8710000US3614464,"ZCTA5 14464, New York",45,24,3,3,4,6,5,1,2,21,4,5,3,4,3,2,0
1560,8710000US3614466,"ZCTA5 14466, New York",2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1561,8710000US3614467,"ZCTA5 14467, New York",99,66,10,18,18,12,5,3,0,33,10,5,12,4,1,1,0
1562,8710000US3614468,"ZCTA5 14468, New York",70,54,3,21,12,4,10,2,2,16,1,2,4,4,3,0,2
1563,8710000US3614469,"ZCTA5 14469, New York",20,9,1,3,0,3,0,2,0,11,0,2,5,3,0,1,0
1564,8710000US3614470,"ZCTA5 14470, New York",39,22,2,6,2,4,3,2,3,17,3,3,4,4,2,1,0
1565,8710000US3614471,"ZCTA5 14471, New York",3,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0
1566,8710000US3614472,"ZCTA5 14472, New York",29,22,4,9,3,4,2,0,0,7,0,0,2,3,1,1,0
1567,8710000US3614475,"ZCTA5 14475, New York",2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1568,8710000US3614476,"ZCTA5 14476, New York",7,5,1,1,1,1,0,0,1,2,0,0,2,0,0,0,0
1569,8710000US3614477,"ZCTA5 14477, New York",14,11,0,1,1,6,1,0,2,3,1,0,0,0,0,1,1
1570,8710000US3614478,"ZCTA5 14478, New York",5,3,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0
1571,8710000US3614479,"ZCTA5 14479, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,8710000US3614480,"ZCTA5 14480, New York",2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1573,8710000US3614481,"ZCTA5 14481, New York",10,4,1,1,0,1,0,1,0,6,2,1,2,1,0,0,0
1574,8710000US3614482,"ZCTA5 14482, New York",41,13,2,4,3,1,1,1,1,28,5,8,3,3,4,3,2
1575,8710000US3614485,"ZCTA5 14485, New York",21,12,2,3,2,3,1,0,1,9,3,2,2,0,1,1,0
1576,8710000US3614486,"ZCTA5 14486, New York",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1577,8710000US3614487,"ZCTA5 14487, New York",14,9,1,3,2,1,2,0,0,5,0,2,2,1,0,0,0
1578,8710000US3614489,"ZCTA5 14489, New York",84,38,7,8,4,12,2,2,3,46,12,11,5,5,8,5,0
1579,8710000US3614502,"ZCTA5 14502, New York",64,46,6,12,7,11,8,1,1,18,7,2,4,1,2,2,0
1580,8710000US3614504,"ZCTA5 14504, New York",13,5,1,1,1,2,0,0,0,8,2,1,3,2,0,0,0
1581,8710000US3614505,"ZCTA5 14505, New York",30,12,0,3,4,2,3,0,0,18,2,5,4,4,2,1,0
1582,8710000US3614506,"ZCTA5 14506, New York",3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1583,8710000US3614507,"ZCTA5 14507, New York",2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1584,8710000US3614510,"ZCTA5 14510, New York",111,40,6,10,6,10,5,2,1,71,16,20,16,7,5,4,3
1585,8710000US3614511,"ZCTA5 14511, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,8710000US3614512,"ZCTA5 14512, New York",11,8,0,3,2,1,0,1,1,3,2,1,0,0,0,0,0
1587,8710000US3614513,"ZCTA5 14513, New York",289,127,15,42,25,25,15,2,3,162,45,36,29,31,15,2,4
1588,8710000US3614514,"ZCTA5 14514, New York",60,36,3,5,7,10,7,2,2,24,10,8,1,3,1,0,1
