"GEO_ID","NAME","H016G001","H016G002","H016G003","H016G004","H016G005","H016G006","H016G007","H016G008","H016G009","H016G010","H016G011","H016G012","H016G013","H016G014","H016G015","H016G016","H016G017"
"8710000US3610985","ZCTA5 10985, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3610986","ZCTA5 10986, New York","5","5","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3610987","ZCTA5 10987, New York","14","12","1","1","2","6","1","1","0","2","0","2","0","0","0","0","0"
"8710000US3610988","ZCTA5 10988, New York","3","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3610989","ZCTA5 10989, New York","58","47","10","10","9","9","8","0","1","11","3","3","3","2","0","0","0"
"8710000US3610990","ZCTA5 10990, New York","93","59","11","15","9","10","12","1","1","34","14","11","3","5","1","0","0"
"8710000US3610992","ZCTA5 10992, New York","50","43","6","8","13","12","3","0","1","7","2","3","1","0","1","0","0"
"8710000US3610993","ZCTA5 10993, New York","61","39","3","4","8","14","3","2","5","22","4","6","3","0","2","4","3"
"8710000US3610994","ZCTA5 10994, New York","28","25","4","3","7","3","2","3","3","3","0","1","0","0","1","0","1"
"8710000US3610996","ZCTA5 10996, New York","14","0","0","0","0","0","0","0","0","14","0","3","5","2","4","0","0"
"8710000US3610998","ZCTA5 10998, New York","15","7","1","1","2","1","1","1","0","8","3","2","1","2","0","0","0"
"8710000US3611001","ZCTA5 11001, New York","164","126","10","17","19","37","24","12","7","38","6","9","7","5","8","2","1"
"8710000US3611003","ZCTA5 11003, New York","421","313","23","43","40","89","59","29","30","108","21","19","23","11","19","7","8"
"8710000US3611004","ZCTA5 11004, New York","137","101","10","15","16","27","15","8","10","36","8","10","8","5","5","0","0"
"8710000US3611005","ZCTA5 11005, New York","4","2","0","2","0","0","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3611010","ZCTA5 11010, New York","75","59","3","13","11","16","7","7","2","16","4","4","2","2","1","3","0"
"8710000US3611020","ZCTA5 11020, New York","23","20","0","5","3","8","1","1","2","3","1","1","0","0","0","0","1"
"8710000US3611021","ZCTA5 11021, New York","131","77","19","20","11","21","3","2","1","54","22","11","9","6","4","1","1"
"8710000US3611023","ZCTA5 11023, New York","88","71","8","15","11","18","11","5","3","17","3","4","5","2","1","0","2"
"8710000US3611024","ZCTA5 11024, New York","122","91","4","18","14","20","16","14","5","31","7","7","4","6","3","3","1"
"8710000US3611030","ZCTA5 11030, New York","49","37","5","7","11","7","4","2","1","12","7","2","1","1","1","0","0"
"8710000US3611040","ZCTA5 11040, New York","236","204","11","44","33","54","38","16","8","32","4","4","2","10","9","1","2"
"8710000US3611042","ZCTA5 11042, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611050","ZCTA5 11050, New York","188","63","8","11","14","22","4","1","3","125","18","14","24","28","18","9","14"
"8710000US3611096","ZCTA5 11096, New York","88","26","1","4","3","6","4","1","7","62","10","10","9","12","7","8","6"
"8710000US3611101","ZCTA5 11101, New York","412","43","7","15","9","4","3","1","4","369","93","114","71","45","24","11","11"
"8710000US3611102","ZCTA5 11102, New York","534","45","9","15","7","4","5","3","2","489","124","157","94","42","34","21","17"
"8710000US3611103","ZCTA5 11103, New York","528","37","8","9","7","7","3","2","1","491","132","162","82","46","29","21","19"
"8710000US3611104","ZCTA5 11104, New York","426","60","24","13","7","10","3","1","2","366","109","96","67","45","32","11","6"
"8710000US3611105","ZCTA5 11105, New York","418","45","7","12","5","12","4","3","2","373","91","138","62","40","31","5","6"
"8710000US3611106","ZCTA5 11106, New York","634","57","19","14","8","5","4","3","4","577","188","191","86","58","33","5","16"
"8710000US3611109","ZCTA5 11109, New York","73","17","10","5","1","1","0","0","0","56","26","18","11","1","0","0","0"
"8710000US3611201","ZCTA5 11201, New York","632","182","76","56","31","15","2","2","0","450","187","153","44","35","12","8","11"
"8710000US3611203","ZCTA5 11203, New York","564","207","38","52","36","31","25","14","11","357","106","93","73","46","29","7","3"
"8710000US3611204","ZCTA5 11204, New York","366","43","5","12","4","8","4","3","7","323","72","76","63","52","32","16","12"
"8710000US3611205","ZCTA5 11205, New York","577","93","31","26","15","14","3","2","2","484","167","142","74","52","24","11","14"
"8710000US3611206","ZCTA5 11206, New York","1237","102","28","27","15","14","13","3","2","1135","292","290","225","148","92","44","44"
"8710000US3611207","ZCTA5 11207, New York","1162","263","32","48","53","46","34","19","31","899","192","189","199","148","81","46","44"
"8710000US3611208","ZCTA5 11208, New York","1439","427","45","65","90","81","59","45","42","1012","171","171","212","211","129","61","57"
"8710000US3611209","ZCTA5 11209, New York","701","120","31","30","14","16","13","9","7","581","204","148","77","70","42","27","13"
"8710000US3611210","ZCTA5 11210, New York","462","140","34","31","19","20","17","11","8","322","87","95","48","40","28","10","14"
"8710000US3611211","ZCTA5 11211, New York","1093","122","31","39","24","15","8","1","4","971","283","300","154","107","71","28","28"
"8710000US3611212","ZCTA5 11212, New York","783","73","19","18","13","9","7","6","1","710","174","159","154","93","67","37","26"
"8710000US3611213","ZCTA5 11213, New York","601","80","24","18","12","12","5","3","6","521","155","131","86","64","41","19","25"
"8710000US3611214","ZCTA5 11214, New York","486","78","9","15","8","23","12","4","7","408","90","94","63","57","48","25","31"
"8710000US3611215","ZCTA5 11215, New York","864","177","31","57","37","32","14","5","1","687","205","278","103","55","26","11","9"
"8710000US3611216","ZCTA5 11216, New York","735","117","28","40","13","16","12","1","7","618","231","189","108","42","23","10","15"
"8710000US3611217","ZCTA5 11217, New York","609","141","40","47","31","13","7","1","2","468","168","166","70","31","16","9","8"
"8710000US3611218","ZCTA5 11218, New York","834","186","32","45","31","31","16","19","12","648","133","148","118","85","77","40","47"
"8710000US3611219","ZCTA5 11219, New York","458","52","5","17","8","11","4","3","4","406","66","105","71","66","39","33","26"
"8710000US3611220","ZCTA5 11220, New York","1030","167","22","41","27","34","19","10","14","863","153","187","145","128","103","63","84"
"8710000US3611221","ZCTA5 11221, New York","1142","190","29","37","36","28","28","18","14","952","277","212","173","115","83","51","41"
"8710000US3611222","ZCTA5 11222, New York","426","42","6","18","7","6","3","1","1","384","107","166","53","30","14","8","6"
"8710000US3611223","ZCTA5 11223, New York","504","86","10","13","18","9","12","15","9","418","96","100","74","66","44","19","19"
"8710000US3611224","ZCTA5 11224, New York","396","70","14","18","9","16","7","1","5","326","81","90","56","36","23","17","23"
"8710000US3611225","ZCTA5 11225, New York","676","86","28","21","18","10","5","0","4","590","202","174","98","56","34","17","9"
"8710000US3611226","ZCTA5 11226, New York","1165","117","33","28","15","15","12","10","4","1048","278","266","188","142","84","47","43"
"8710000US3611228","ZCTA5 11228, New York","194","58","4","10","14","12","9","5","4","136","36","34","19","27","14","3","3"
"8710000US3611229","ZCTA5 11229, New York","456","98","13","27","16","20","9","5","8","358","79","100","72","58","31","8","10"
"8710000US3611230","ZCTA5 11230, New York","540","84","22","24","11","11","4","3","9","456","106","116","76","69","47","22","20"
"8710000US3611231","ZCTA5 11231, New York","428","95","16","27","25","15","4","3","5","333","111","110","55","34","13","5","5"
"8710000US3611232","ZCTA5 11232, New York","480","75","14","21","8","14","9","4","5","405","67","91","85","55","39","26","42"
"8710000US3611233","ZCTA5 11233, New York","711","119","29","20","21","25","12","7","5","592","196","131","99","85","43","18","20"
"8710000US3611234","ZCTA5 11234, New York","525","304","36","67","57","63","42","20","19","221","51","67","42","35","14","5","7"
"8710000US3611235","ZCTA5 11235, New York","458","110","23","25","22","17","6","7","10","348","90","80","64","43","36","22","13"
"8710000US3611236","ZCTA5 11236, New York","592","220","27","57","47","36","22","15","16","372","77","91","90","58","24","15","17"
"8710000US3611237","ZCTA5 11237, New York","902","79","11","17","15","17","6","8","5","823","110","158","165","145","110","63","72"
"8710000US3611238","ZCTA5 11238, New York","854","182","56","56","32","23","9","4","2","672","278","235","79","37","20","11","12"
"8710000US3611239","ZCTA5 11239, New York","147","1","0","1","0","0","0","0","0","146","56","33","28","19","6","2","2"
"8710000US3611351","ZCTA5 11351, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611354","ZCTA5 11354, New York","476","119","23","40","18","13","13","5","7","357","75","86","55","66","33","23","19"
"8710000US3611355","ZCTA5 11355, New York","827","198","30","41","42","38","18","15","14","629","118","128","123","134","67","29","30"
"8710000US3611356","ZCTA5 11356, New York","252","75","7","16","11","13","12","6","10","177","25","40","29","43","18","12","10"
"8710000US3611357","ZCTA5 11357, New York","169","95","13","19","25","21","8","6","3","74","17","15","9","19","9","2","3"
"8710000US3611358","ZCTA5 11358, New York","259","115","10","30","24","23","14","8","6","144","26","33","20","31","17","11","6"
"8710000US3611359","ZCTA5 11359, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611360","ZCTA5 11360, New York","83","39","14","13","5","4","2","1","0","44","9","13","6","9","3","2","2"
"8710000US3611361","ZCTA5 11361, New York","173","95","13","24","23","17","10","6","2","78","17","25","19","9","7","1","0"
"8710000US3611362","ZCTA5 11362, New York","96","74","20","16","14","17","5","1","1","22","8","3","6","4","1","0","0"
"8710000US3611363","ZCTA5 11363, New York","34","19","2","6","5","4","2","0","0","15","7","3","3","0","2","0","0"
"8710000US3611364","ZCTA5 11364, New York","182","116","24","34","23","16","13","4","2","66","12","14","15","16","8","1","0"
"8710000US3611365","ZCTA5 11365, New York","415","130","19","21","19","30","18","13","10","285","57","62","59","60","21","15","11"
"8710000US3611366","ZCTA5 11366, New York","110","67","6","15","9","17","11","5","4","43","6","14","7","10","4","1","1"
"8710000US3611367","ZCTA5 11367, New York","535","197","40","44","40","28","15","16","14","338","69","88","59","54","37","14","17"
"8710000US3611368","ZCTA5 11368, New York","1825","372","33","67","65","69","52","35","51","1453","167","221","234","250","213","139","229"
"8710000US3611369","ZCTA5 11369, New York","677","292","40","60","44","56","37","23","32","385","51","64","88","74","47","31","30"
"8710000US3611370","ZCTA5 11370, New York","357","126","9","21","22","25","28","9","12","231","47","41","38","40","34","13","18"
"8710000US3611371","ZCTA5 11371, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611372","ZCTA5 11372, New York","1187","315","90","96","59","38","13","5","14","872","164","189","174","162","81","46","56"
"8710000US3611373","ZCTA5 11373, New York","1427","277","38","61","60","60","21","14","23","1150","169","251","239","211","123","69","88"
"8710000US3611374","ZCTA5 11374, New York","567","203","72","50","28","29","12","6","6","364","120","90","76","46","27","4","1"
"8710000US3611375","ZCTA5 11375, New York","686","267","88","79","49","29","13","6","3","419","122","154","66","43","21","9","4"
"8710000US3611377","ZCTA5 11377, New York","1385","302","42","68","58","63","33","16","22","1083","184","258","201","188","110","73","69"
"8710000US3611378","ZCTA5 11378, New York","237","69","6","12","14","16","10","5","6","168","33","37","30","35","18","8","7"
"8710000US3611379","ZCTA5 11379, New York","186","73","6","14","18","16","16","2","1","113","24","36","26","18","8","1","0"
"8710000US3611385","ZCTA5 11385, New York","1087","187","20","33","41","34","29","12","18","900","140","210","195","174","98","47","36"
"8710000US3611411","ZCTA5 11411, New York","132","107","15","33","26","16","5","6","6","25","7","6","4","5","1","1","1"
"8710000US3611412","ZCTA5 11412, New York","297","210","34","49","36","37","24","11","19","87","25","18","16","15","8","2","3"
"8710000US3611413","ZCTA5 11413, New York","281","195","30","55","39","26","19","9","17","86","19","14","24","13","7","7","2"
"8710000US3611414","ZCTA5 11414, New York","132","77","19","22","11","12","7","6","0","55","11","20","12","8","2","2","0"
"8710000US3611415","ZCTA5 11415, New York","336","91","25","26","12","10","10","3","5","245","84","59","46","23","18","10","5"
"8710000US3611416","ZCTA5 11416, New York","556","239","15","41","33","60","39","24","27","317","44","68","70","73","35","18","9"
"8710000US3611417","ZCTA5 11417, New York","623","328","22","35","60","78","55","41","37","295","45","66","66","51","36","22","9"
"8710000US3611418","ZCTA5 11418, New York","836","347","31","63","62","74","58","20","39","489","84","100","94","85","62","34","30"
"8710000US3611419","ZCTA5 11419, New York","1904","978","50","127","192","228","165","98","118","926","119","213","186","186","130","49","43"
"8710000US3611420","ZCTA5 11420, New York","1378","861","41","111","182","232","144","71","80","517","65","128","114","102","57","27","24"
"8710000US3611421","ZCTA5 11421, New York","696","336","14","43","54","78","64","40","43","360","45","68","75","74","50","28","20"
"8710000US3611422","ZCTA5 11422, New York","246","151","19","31","46","23","18","9","5","95","20","25","19","11","10","6","4"
"8710000US3611423","ZCTA5 11423, New York","710","449","54","68","91","95","65","42","34","261","49","71","46","53","29","7","6"
"8710000US3611424","ZCTA5 11424, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611425","ZCTA5 11425, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611426","ZCTA5 11426, New York","233","169","10","19","37","53","24","16","10","64","9","14","14","13","8","4","2"
"8710000US3611427","ZCTA5 11427, New York","359","237","11","39","50","70","31","23","13","122","30","27","21","19","15","7","3"
"8710000US3611428","ZCTA5 11428, New York","482","355","14","45","76","87","58","33","42","127","22","26","31","24","10","6","8"
"8710000US3611429","ZCTA5 11429, New York","267","168","15","28","45","31","24","15","10","99","23","21","16","18","9","8","4"
"8710000US3611430","ZCTA5 11430, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611432","ZCTA5 11432, New York","1138","365","54","68","73","73","47","21","29","773","170","179","120","140","79","49","36"
"8710000US3611433","ZCTA5 11433, New York","380","185","13","39","28","44","26","16","19","195","58","31","33","30","15","11","17"
"8710000US3611434","ZCTA5 11434, New York","573","298","55","49","58","57","36","22","21","275","95","64","36","39","20","9","12"
"8710000US3611435","ZCTA5 11435, New York","1095","367","47","79","60","65","60","28","28","728","139","143","121","139","92","54","40"
"8710000US3611436","ZCTA5 11436, New York","282","206","12","29","53","50","31","17","14","76","4","27","15","12","9","7","2"
"8710000US3611451","ZCTA5 11451, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611501","ZCTA5 11501, New York","117","52","5","8","12","13","8","1","5","65","9","17","15","16","2","3","3"
"8710000US3611507","ZCTA5 11507, New York","45","40","0","9","11","8","8","4","0","5","0","1","1","0","1","1","1"
"8710000US3611509","ZCTA5 11509, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3611510","ZCTA5 11510, New York","254","197","14","39","50","45","31","6","12","57","11","6","16","10","7","2","5"
"8710000US3611514","ZCTA5 11514, New York","28","12","1","3","1","4","2","1","0","16","3","6","4","1","1","1","0"
"8710000US3611516","ZCTA5 11516, New York","18","11","0","3","1","2","2","1","2","7","1","1","1","0","2","0","2"
