"GEO_ID","NAME","H016F001","H016F002","H016F003","H016F004","H016F005","H016F006","H016F007","H016F008","H016F009","H016F010","H016F011","H016F012","H016F013","H016F014","H016F015","H016F016","H016F017"
"8710000US3610983","ZCTA5 10983, New York","37","28","6","4","3","5","4","4","2","9","0","0","2","1","3","0","3"
"8710000US3610984","ZCTA5 10984, New York","33","27","0","2","3","7","8","5","2","6","1","0","2","2","1","0","0"
"8710000US3610985","ZCTA5 10985, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3610986","ZCTA5 10986, New York","8","4","0","0","0","2","2","0","0","4","1","0","1","2","0","0","0"
"8710000US3610987","ZCTA5 10987, New York","8","4","0","0","2","1","1","0","0","4","1","2","0","1","0","0","0"
"8710000US3610988","ZCTA5 10988, New York","3","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3610989","ZCTA5 10989, New York","53","27","2","3","6","8","7","1","0","26","4","6","1","4","9","1","1"
"8710000US3610990","ZCTA5 10990, New York","113","70","4","12","18","17","13","2","4","43","8","9","6","4","10","4","2"
"8710000US3610992","ZCTA5 10992, New York","113","96","4","11","24","31","20","5","1","17","6","1","2","6","1","1","0"
"8710000US3610993","ZCTA5 10993, New York","177","88","4","5","16","32","19","3","9","89","15","18","19","14","12","8","3"
"8710000US3610994","ZCTA5 10994, New York","22","12","0","0","5","4","1","1","1","10","1","1","2","2","2","1","1"
"8710000US3610996","ZCTA5 10996, New York","20","0","0","0","0","0","0","0","0","20","0","4","3","6","6","0","1"
"8710000US3610998","ZCTA5 10998, New York","18","15","2","1","3","1","5","2","1","3","1","0","1","0","0","0","1"
"8710000US3611001","ZCTA5 11001, New York","256","147","5","22","34","43","22","12","9","109","16","12","38","17","8","12","6"
"8710000US3611003","ZCTA5 11003, New York","1078","536","16","68","93","108","106","58","87","542","124","196","61","79","41","23","18"
"8710000US3611004","ZCTA5 11004, New York","115","75","10","8","16","27","12","1","1","40","10","14","6","7","2","0","1"
"8710000US3611005","ZCTA5 11005, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611010","ZCTA5 11010, New York","170","103","1","18","16","27","19","8","14","67","6","15","16","11","8","5","6"
"8710000US3611020","ZCTA5 11020, New York","33","14","0","1","2","4","2","3","2","19","1","0","2","6","3","3","4"
"8710000US3611021","ZCTA5 11021, New York","110","23","7","7","2","5","2","0","0","87","12","18","27","18","5","2","5"
"8710000US3611023","ZCTA5 11023, New York","19","7","3","3","0","0","0","1","0","12","2","3","3","2","2","0","0"
"8710000US3611024","ZCTA5 11024, New York","57","4","0","1","2","0","0","1","0","53","3","1","3","17","8","5","16"
"8710000US3611030","ZCTA5 11030, New York","21","10","0","2","0","4","1","1","2","11","1","3","3","1","1","0","2"
"8710000US3611040","ZCTA5 11040, New York","247","169","7","17","34","56","26","12","17","78","1","9","13","25","11","7","12"
"8710000US3611042","ZCTA5 11042, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611050","ZCTA5 11050, New York","346","55","2","8","5","9","12","5","14","291","16","45","53","76","37","27","37"
"8710000US3611096","ZCTA5 11096, New York","361","97","1","6","16","19","20","7","28","264","17","29","43","69","48","21","37"
"8710000US3611101","ZCTA5 11101, New York","1201","75","14","18","16","14","5","6","2","1126","199","275","189","223","127","54","59"
"8710000US3611102","ZCTA5 11102, New York","1424","87","14","20","16","16","6","8","7","1337","229","322","236","223","154","93","80"
"8710000US3611103","ZCTA5 11103, New York","1418","59","10","10","14","9","9","3","4","1359","255","359","243","227","138","57","80"
"8710000US3611104","ZCTA5 11104, New York","1054","60","14","13","8","10","10","3","2","994","169","224","214","189","104","44","50"
"8710000US3611105","ZCTA5 11105, New York","893","83","13","18","19","17","6","4","6","810","170","247","145","130","72","25","21"
"8710000US3611106","ZCTA5 11106, New York","1556","119","22","22","22","25","17","8","3","1437","308","372","247","226","134","68","82"
"8710000US3611109","ZCTA5 11109, New York","46","6","4","1","0","1","0","0","0","40","25","11","3","1","0","0","0"
"8710000US3611201","ZCTA5 11201, New York","603","76","30","23","7","9","3","1","3","527","173","120","100","62","36","18","18"
"8710000US3611203","ZCTA5 11203, New York","375","86","9","28","21","11","10","4","3","289","74","55","57","50","30","14","9"
"8710000US3611204","ZCTA5 11204, New York","1037","49","5","9","11","14","6","2","2","988","152","193","168","191","149","61","74"
"8710000US3611205","ZCTA5 11205, New York","1211","125","25","35","19","21","14","3","8","1086","257","238","179","149","138","58","67"
"8710000US3611206","ZCTA5 11206, New York","4908","353","40","71","75","78","49","22","18","4555","966","1011","879","745","482","233","239"
"8710000US3611207","ZCTA5 11207, New York","4336","823","90","153","139","160","134","78","69","3513","645","703","727","636","414","198","190"
"8710000US3611208","ZCTA5 11208, New York","5798","1283","99","192","240","282","211","115","144","4515","696","843","933","909","600","287","247"
"8710000US3611209","ZCTA5 11209, New York","1257","100","22","36","14","13","8","5","2","1157","305","279","187","155","112","46","73"
"8710000US3611210","ZCTA5 11210, New York","514","102","17","23","12","15","14","14","7","412","91","72","70","71","51","35","22"
"8710000US3611211","ZCTA5 11211, New York","3552","268","56","71","49","38","32","13","9","3284","843","804","642","464","255","132","144"
"8710000US3611212","ZCTA5 11212, New York","1654","77","15","14","14","21","7","3","3","1577","337","344","307","255","167","101","66"
"8710000US3611213","ZCTA5 11213, New York","768","38","7","7","7","8","2","3","4","730","179","148","155","99","76","38","35"
"8710000US3611214","ZCTA5 11214, New York","1526","96","14","19","14","19","13","8","9","1430","199","239","256","232","224","118","162"
"8710000US3611215","ZCTA5 11215, New York","1285","220","37","53","51","46","17","12","4","1065","262","262","167","164","110","44","56"
"8710000US3611216","ZCTA5 11216, New York","763","52","6","7","10","14","10","3","2","711","222","206","124","75","43","18","23"
"8710000US3611217","ZCTA5 11217, New York","817","96","18","28","27","17","3","3","0","721","195","183","155","88","44","27","29"
"8710000US3611218","ZCTA5 11218, New York","1751","243","35","58","38","36","30","23","23","1508","205","235","243","244","250","141","190"
"8710000US3611219","ZCTA5 11219, New York","1429","55","11","6","9","7","9","3","10","1374","173","244","239","266","187","138","127"
"8710000US3611220","ZCTA5 11220, New York","5100","615","82","139","97","110","86","45","56","4485","628","687","731","780","694","386","579"
"8710000US3611221","ZCTA5 11221, New York","4317","625","73","111","107","123","91","49","71","3692","794","705","685","646","421","224","217"
"8710000US3611222","ZCTA5 11222, New York","778","60","11","13","7","17","5","5","2","718","174","191","129","103","65","31","25"
"8710000US3611223","ZCTA5 11223, New York","1285","67","6","10","12","13","8","9","9","1218","161","246","203","218","184","94","112"
"8710000US3611224","ZCTA5 11224, New York","927","63","5","17","17","16","5","0","3","864","182","165","145","137","85","70","80"
"8710000US3611225","ZCTA5 11225, New York","663","38","8","12","8","4","2","1","3","625","172","158","119","91","38","25","22"
"8710000US3611226","ZCTA5 11226, New York","2071","90","13","28","16","12","10","5","6","1981","315","344","349","338","251","158","226"
"8710000US3611228","ZCTA5 11228, New York","562","52","5","7","12","15","4","4","5","510","91","98","82","99","71","33","36"
"8710000US3611229","ZCTA5 11229, New York","709","80","9","15","14","21","10","5","6","629","95","143","125","135","60","33","38"
"8710000US3611230","ZCTA5 11230, New York","1116","72","17","17","10","9","8","6","5","1044","151","182","179","184","143","90","115"
"8710000US3611231","ZCTA5 11231, New York","946","72","16","22","17","12","2","2","1","874","278","230","157","115","64","13","17"
"8710000US3611232","ZCTA5 11232, New York","1871","219","26","40","38","50","29","20","16","1652","193","286","276","312","251","162","172"
"8710000US3611233","ZCTA5 11233, New York","1181","117","14","32","16","24","16","4","11","1064","251","242","216","167","92","52","44"
"8710000US3611234","ZCTA5 11234, New York","715","321","38","47","61","72","59","22","22","394","90","78","97","51","38","18","22"
"8710000US3611235","ZCTA5 11235, New York","966","120","26","20","21","18","15","10","10","846","140","136","137","131","142","66","94"
"8710000US3611236","ZCTA5 11236, New York","742","202","29","43","44","42","24","17","3","540","112","129","113","95","46","28","17"
"8710000US3611237","ZCTA5 11237, New York","5236","340","42","50","50","69","57","34","38","4896","718","897","877","959","666","340","439"
"8710000US3611238","ZCTA5 11238, New York","686","96","35","20","21","13","3","3","1","590","203","162","101","55","29","20","20"
"8710000US3611239","ZCTA5 11239, New York","291","5","1","3","1","0","0","0","0","286","87","79","54","36","17","8","5"
"8710000US3611351","ZCTA5 11351, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611354","ZCTA5 11354, New York","958","135","23","30","28","29","12","7","6","823","98","181","183","156","111","47","47"
"8710000US3611355","ZCTA5 11355, New York","1462","141","15","26","33","15","22","9","21","1321","166","307","276","262","165","73","72"
"8710000US3611356","ZCTA5 11356, New York","968","226","15","31","42","50","43","28","17","742","86","146","161","159","121","44","25"
"8710000US3611357","ZCTA5 11357, New York","321","128","13","30","35","29","18","1","2","193","25","38","47","41","27","7","8"
"8710000US3611358","ZCTA5 11358, New York","611","160","14","26","33","38","20","13","16","451","55","92","89","89","68","34","24"
"8710000US3611359","ZCTA5 11359, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611360","ZCTA5 11360, New York","141","45","17","13","9","6","0","0","0","96","14","21","18","34","5","2","2"
"8710000US3611361","ZCTA5 11361, New York","327","120","16","21","22","28","17","6","10","207","28","56","49","30","24","14","6"
"8710000US3611362","ZCTA5 11362, New York","114","64","13","17","18","7","4","4","1","50","10","14","10","4","7","1","4"
"8710000US3611363","ZCTA5 11363, New York","50","15","3","4","2","3","1","1","1","35","5","11","7","9","1","2","0"
"8710000US3611364","ZCTA5 11364, New York","291","178","46","47","25","39","15","3","3","113","29","27","18","23","11","1","4"
"8710000US3611365","ZCTA5 11365, New York","666","146","15","31","30","34","20","5","11","520","93","134","126","88","49","22","8"
"8710000US3611366","ZCTA5 11366, New York","145","65","3","12","12","14","11","4","9","80","14","17","20","16","5","4","4"
"8710000US3611367","ZCTA5 11367, New York","718","204","35","66","56","23","12","7","5","514","84","132","115","109","49","12","13"
"8710000US3611368","ZCTA5 11368, New York","9478","1263","78","140","189","250","213","150","243","8215","627","1060","1381","1585","1221","893","1448"
"8710000US3611369","ZCTA5 11369, New York","2766","864","67","105","140","183","161","79","129","1902","190","328","339","371","278","157","239"
"8710000US3611370","ZCTA5 11370, New York","1396","380","38","61","76","71","56","37","41","1016","122","203","217","200","127","68","79"
"8710000US3611371","ZCTA5 11371, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611372","ZCTA5 11372, New York","4318","634","116","139","131","94","84","31","39","3684","419","713","724","684","481","267","396"
"8710000US3611373","ZCTA5 11373, New York","4752","446","40","96","69","82","59","38","62","4306","462","750","799","799","614","337","545"
"8710000US3611374","ZCTA5 11374, New York","796","216","62","71","39","17","11","9","7","580","147","165","109","76","47","18","18"
"8710000US3611375","ZCTA5 11375, New York","888","287","90","96","46","29","15","4","7","601","168","198","115","77","22","12","9"
"8710000US3611377","ZCTA5 11377, New York","3958","574","95","104","92","111","71","46","55","3384","455","695","641","585","464","224","320"
"8710000US3611378","ZCTA5 11378, New York","1155","297","25","29","79","83","36","23","22","858","126","175","193","177","103","43","41"
"8710000US3611379","ZCTA5 11379, New York","614","144","9","21","36","38","27","9","4","470","78","137","94","98","38","12","13"
"8710000US3611385","ZCTA5 11385, New York","5634","887","55","111","175","221","147","88","90","4747","616","987","1071","971","615","241","246"
"8710000US3611411","ZCTA5 11411, New York","66","51","10","11","11","6","9","1","3","15","3","1","5","1","0","1","4"
"8710000US3611412","ZCTA5 11412, New York","199","121","9","18","27","17","19","15","16","78","14","18","11","14","14","4","3"
"8710000US3611413","ZCTA5 11413, New York","194","131","13","28","19","28","20","8","15","63","13","8","13","12","9","5","3"
"8710000US3611414","ZCTA5 11414, New York","450","176","37","47","33","37","13","7","2","274","56","54","60","57","28","12","7"
"8710000US3611415","ZCTA5 11415, New York","571","141","36","37","21","19","8","10","10","430","113","119","88","49","35","11","15"
"8710000US3611416","ZCTA5 11416, New York","1589","519","31","51","79","138","103","57","60","1070","128","193","239","218","156","69","67"
"8710000US3611417","ZCTA5 11417, New York","1634","688","48","94","123","179","114","64","66","946","145","196","228","190","110","42","35"
"8710000US3611418","ZCTA5 11418, New York","2030","635","44","76","100","143","120","74","78","1395","193","262","279","283","168","87","123"
"8710000US3611419","ZCTA5 11419, New York","2357","1081","53","151","213","233","193","114","124","1276","144","244","262","256","202","83","85"
"8710000US3611420","ZCTA5 11420, New York","2226","1244","73","172","255","313","228","101","102","982","126","194","227","222","122","51","40"
"8710000US3611421","ZCTA5 11421, New York","2510","941","48","105","157","228","188","89","126","1569","154","292","365","307","214","115","122"
"8710000US3611422","ZCTA5 11422, New York","298","184","7","36","37","45","31","8","20","114","15","32","23","22","13","9","0"
"8710000US3611423","ZCTA5 11423, New York","1080","530","48","77","118","113","78","40","56","550","78","116","109","111","81","27","28"
"8710000US3611424","ZCTA5 11424, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611425","ZCTA5 11425, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611426","ZCTA5 11426, New York","321","218","15","27","45","70","33","16","12","103","14","26","22","19","16","4","2"
"8710000US3611427","ZCTA5 11427, New York","636","345","28","55","70","91","57","20","24","291","46","57","68","71","30","15","4"
"8710000US3611428","ZCTA5 11428, New York","749","471","20","62","77","132","94","45","41","278","37","48","61","54","36","28","14"
"8710000US3611429","ZCTA5 11429, New York","323","182","21","19","38","30","29","10","35","141","18","28","21","29","19","9","17"
"8710000US3611430","ZCTA5 11430, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611432","ZCTA5 11432, New York","2171","469","63","95","94","92","65","29","31","1702","209","323","311","342","241","132","144"
"8710000US3611433","ZCTA5 11433, New York","752","256","19","43","42","54","42","27","29","496","71","77","101","96","63","46","42"
"8710000US3611434","ZCTA5 11434, New York","552","292","23","52","63","56","43","26","29","260","43","52","40","45","47","18","15"
"8710000US3611435","ZCTA5 11435, New York","2562","600","77","93","104","131","83","46","66","1962","247","370","384","377","295","141","148"
